date,index,quantity,amount,current_price
2015-09-07,002052.SZ,14200,286558.27199999994,20.180159999999997
2015-09-07,002056.SZ,16500,325540.21499999997,19.729709999999997
2015-09-07,002100.SZ,39300,364675.3109999999,9.279269999999999
2015-09-07,002121.SZ,11600,329304.97599999997,28.388359999999995
2015-09-07,002238.SZ,9500,304208.90499999997,32.021989999999995
2015-09-07,002240.SZ,13500,310675.36499999993,23.012989999999995
2015-09-07,002252.SZ,4300,362637.27499999997,84.33425
2015-09-07,002267.SZ,26300,323023.70099999994,12.282269999999999
2015-09-07,002353.SZ,7600,297000.7039999999,39.07903999999999
2015-09-07,002408.SZ,27600,319098.77999999997,11.561549999999999
2015-09-07,002419.SZ,28400,321809.488,11.33132
2015-09-07,002527.SZ,0,0.0,0.0
2015-09-07,002536.SZ,11200,321088.768,28.668639999999996
2015-09-07,002546.SZ,19500,328903.575,16.86685
2015-09-07,002560.SZ,15900,323729.40599999996,20.360339999999997
2015-09-07,002579.SZ,37300,315500.18499999994,8.45845
2015-09-07,002624.SZ,8200,228187.95999999996,27.827799999999996
2015-09-07,002736.SZ,19700,316698.382,16.07606
2015-09-07,002747.SZ,7900,316711.3949999999,40.09004999999999
2015-09-07,300012.SZ,19300,315290.97599999997,16.336319999999997
2015-09-07,300049.SZ,13400,332652.32,24.8248
2015-09-07,300105.SZ,37000,318147.83,8.59859
2015-09-07,300115.SZ,10900,320780.45999999996,29.429399999999994
2015-09-07,300117.SZ,39100,321723.402,8.22822
2015-09-07,300133.SZ,13200,352792.43999999994,26.726699999999997
2015-09-07,300164.SZ,20900,301679.37799999997,14.434419999999998
2015-09-07,300238.SZ,10100,332824.49199999997,32.95292
2015-09-07,300251.SZ,13600,364436.0719999999,26.796769999999995
2015-09-07,300256.SZ,21500,320885.565,14.924909999999999
2015-09-07,300274.SZ,15100,320893.573,21.25123
2015-09-07,300295.SZ,5400,319999.68,59.2592
2015-09-07,300304.SZ,21500,325405.07999999996,15.135119999999997
2015-09-07,300339.SZ,11300,320449.12899999996,28.358329999999995
2015-09-07,300407.SZ,8900,331856.52499999997,37.28724999999999
2015-09-07,300408.SZ,11700,331441.11,28.3283
2015-09-07,300426.SZ,3500,331711.37999999995,94.77467999999999
2015-09-07,300439.SZ,3700,334518.18399999995,90.41031999999998
2015-09-07,300457.SZ,4700,324624.29999999993,69.06899999999999
2015-09-07,600078.SH,48900,321104.7839999999,6.566559999999999
2015-09-07,600152.SH,42800,320892.572,7.497489999999999
2015-09-07,600230.SH,38400,322882.56,8.4084
2015-09-07,600237.SH,53600,319775.45599999995,5.965959999999999
2015-09-07,600243.SH,26900,343048.706,12.75274
2015-09-07,600459.SH,22600,324408.084,14.354339999999999
2015-09-07,600475.SH,23500,328858.52999999997,13.993979999999999
2015-09-07,600566.SH,14200,328063.7359999999,23.103079999999995
2015-09-07,600713.SH,36500,317136.81999999995,8.688679999999998
2015-09-07,600999.SH,19000,326175.8499999999,17.167149999999996
2015-09-07,601018.SH,50400,408143.736,8.09809
2015-09-07,601101.SH,48000,319999.68,6.666659999999999
2015-09-07,601333.SH,66300,318558.23999999993,4.804799999999999
2015-09-07,603456.SH,7100,326002.6769999999,45.91586999999999
2015-09-07,603567.SH,7700,312547.2349999999,40.59054999999999
2015-09-07,603828.SH,11700,315278.964,26.94692
2015-10-12,000559.SZ,11800,251591.33999999997,21.321299999999997
2015-10-12,000708.SZ,19700,271934.66299999994,13.803789999999998
2015-10-12,000779.SZ,21100,338993.655,16.06605
2015-10-12,000802.SZ,10500,247522.27499999997,23.573549999999997
2015-10-12,000938.SZ,5700,320831.51099999994,56.28622999999999
2015-10-12,002052.SZ,14200,286558.27199999994,20.180159999999997
2015-10-12,002108.SZ,15000,257807.55,17.18717
2015-10-12,002118.SZ,13800,248510.26199999993,18.007989999999996
2015-10-12,002121.SZ,11600,329304.97599999997,28.388359999999995
2015-10-12,002205.SZ,10500,252251.99999999997,24.023999999999997
2015-10-12,002238.SZ,9500,304208.90499999997,32.021989999999995
2015-10-12,002240.SZ,13500,310675.36499999993,23.012989999999995
2015-10-12,002253.SZ,7500,261561.3,34.87484
2015-10-12,002261.SZ,0,0.0,0.0
2015-10-12,002302.SZ,14500,253858.60499999995,17.507489999999997
2015-10-12,002307.SZ,19600,254858.60399999996,13.002989999999999
2015-10-12,002315.SZ,3600,273513.24,75.9759
2015-10-12,002339.SZ,12300,261020.75999999995,21.221199999999996
2015-10-12,002449.SZ,20300,256645.38899999997,12.642629999999999
2015-10-12,002462.SZ,6200,263763.5,42.5425
2015-10-12,002488.SZ,11100,257444.18699999998,23.19317
2015-10-12,002565.SZ,34900,255374.11899999998,7.317309999999999
2015-10-12,002581.SZ,8500,254489.235,29.939909999999998
2015-10-12,002593.SZ,13900,261998.73699999994,18.848829999999996
2015-10-12,002624.SZ,8200,228187.95999999996,27.827799999999996
2015-10-12,300005.SZ,12400,253212.95999999996,20.420399999999997
2015-10-12,300009.SZ,10400,252243.99199999997,24.254229999999996
2015-10-12,300015.SZ,8100,252891.63899999997,31.221189999999996
2015-10-12,300016.SZ,8100,253134.88199999998,31.251219999999996
2015-10-12,300036.SZ,8400,263603.33999999997,31.381349999999998
2015-10-12,300050.SZ,10900,271354.083,24.894869999999997
2015-10-12,300075.SZ,9500,264459.19499999995,27.837809999999994
2015-10-12,300090.SZ,12000,254173.91999999998,21.18116
2015-10-12,300144.SZ,10700,263054.79199999996,24.584559999999996
2015-10-12,300165.SZ,11800,255134.88,21.6216
2015-10-12,300203.SZ,9700,261676.41499999995,26.976949999999995
2015-10-12,300206.SZ,11500,259814.555,22.59257
2015-10-12,300252.SZ,9500,259324.06499999997,27.297269999999997
2015-10-12,300254.SZ,8600,253351.09799999997,29.459429999999998
2015-10-12,300256.SZ,21500,320885.565,14.924909999999999
2015-10-12,300271.SZ,6300,262342.07999999996,41.6416
2015-10-12,300315.SZ,19800,259639.37999999995,13.113099999999998
2015-10-12,300346.SZ,10300,251365.11399999997,24.404379999999996
2015-10-12,300356.SZ,8100,260675.41499999995,32.18214999999999
2015-10-12,300378.SZ,5100,257501.24399999995,50.49043999999999
2015-10-12,300407.SZ,8900,331856.52499999997,37.28724999999999
2015-10-12,300415.SZ,13400,256866.60999999993,19.169149999999995
2015-10-12,300426.SZ,2100,265384.35,126.37349999999999
2015-10-12,300432.SZ,12100,252295.04299999995,20.850829999999995
2015-10-12,300450.SZ,3000,269068.79999999993,89.68959999999998
2015-10-12,600237.SH,53600,319775.45599999995,5.965959999999999
2015-10-12,600243.SH,26900,343048.706,12.75274
2015-10-12,600290.SH,21300,250525.275,11.76175
2015-10-12,600387.SH,17800,255507.25199999998,14.354339999999999
2015-10-12,600421.SH,18700,261874.61299999995,14.003989999999998
2015-10-12,600476.SH,8800,249200.952,28.318289999999998
2015-10-12,600512.SH,51800,256147.892,4.94494
2015-10-12,600535.SH,6900,250236.98699999996,36.26622999999999
2015-10-12,600820.SH,20100,252708.45599999998,12.57256
2015-10-12,601018.SH,50400,408143.736,8.09809
2015-10-12,603099.SH,12100,251204.95399999994,20.760739999999995
2015-10-12,603108.SH,3500,262236.975,74.92484999999999
2015-10-12,603636.SH,5200,267703.436,51.481429999999996
2015-11-09,000018.SZ,7900,265547.28199999995,33.61357999999999
2015-11-09,000150.SZ,6800,265465.19999999995,39.038999999999994
2015-11-09,000430.SZ,20000,271070.8,13.553539999999998
2015-11-09,000516.SZ,12700,264932.66799999995,20.860839999999996
2015-11-09,000547.SZ,13000,278478.19999999995,21.421399999999995
2015-11-09,000701.SZ,11700,258360.10199999993,22.082059999999995
2015-11-09,000779.SZ,21100,338993.655,16.06605
2015-11-09,000801.SZ,9600,296360.06399999995,30.870839999999998
2015-11-09,002023.SZ,13800,272546.274,19.74973
2015-11-09,002063.SZ,11900,278381.10299999994,23.393369999999997
2015-11-09,002154.SZ,32900,275977.702,8.38838
2015-11-09,002183.SZ,5400,266486.22,49.34929999999999
2015-11-09,002190.SZ,6400,275411.136,43.03299
2015-11-09,002240.SZ,13500,310675.36499999993,23.012989999999995
2015-11-09,002335.SZ,7900,281521.24,35.6356
2015-11-09,002488.SZ,11100,257444.18699999998,23.19317
2015-11-09,002527.SZ,10800,260215.95599999998,24.09407
2015-11-09,002531.SZ,19500,262927.665,13.483469999999999
2015-11-09,002591.SZ,19700,273117.845,13.863849999999998
2015-11-09,002623.SZ,7400,266296.02999999997,35.985949999999995
2015-11-09,002624.SZ,8200,228187.95999999996,27.827799999999996
2015-11-09,300003.SZ,6400,271951.68,42.49245
2015-11-09,300036.SZ,8400,263603.33999999997,31.381349999999998
2015-11-09,300042.SZ,7600,267026.75999999995,35.135099999999994
2015-11-09,300119.SZ,12700,270780.50999999995,21.321299999999997
2015-11-09,300147.SZ,11300,282782.5,25.025
2015-11-09,300231.SZ,11500,260620.36,22.66264
2015-11-09,300257.SZ,10500,269594.32499999995,25.675649999999997
2015-11-09,300278.SZ,12300,262128.86699999994,21.311289999999996
2015-11-09,300302.SZ,5100,259594.335,50.90085
2015-11-09,300325.SZ,16600,287467.18,17.3173
2015-11-09,300355.SZ,12500,259509.24999999994,20.760739999999995
2015-11-09,300367.SZ,3700,283184.90199999994,76.53645999999999
2015-11-09,300380.SZ,3100,264477.213,85.31523
2015-11-09,300407.SZ,8900,331856.52499999997,37.28724999999999
2015-11-09,300424.SZ,2800,288267.98,102.95284999999998
2015-11-09,300427.SZ,2900,268227.95999999996,92.49239999999999
2015-11-09,600073.SH,19800,262414.15199999994,13.253239999999998
2015-11-09,600149.SH,15300,263576.31299999997,17.22721
2015-11-09,600160.SH,18600,295663.36799999996,15.895879999999998
2015-11-09,600237.SH,53600,319775.45599999995,5.965959999999999
2015-11-09,600278.SH,14100,263792.52900000004,18.70869
2015-11-09,600301.SH,21100,271194.924,12.852839999999999
2015-11-09,600343.SH,9400,274754.48,29.229199999999995
2015-11-09,600358.SH,13300,263470.20699999994,19.809789999999996
2015-11-09,600539.SH,22300,265412.147,11.90189
2015-11-09,600630.SH,9900,259837.57799999998,26.246219999999997
2015-11-09,600645.SH,4600,268310.04199999996,58.328269999999996
2015-11-09,600650.SH,6100,259814.55499999996,42.592549999999996
2015-11-09,600662.SH,15000,262161.9,17.47746
2015-11-09,600679.SH,16000,262662.3999999999,16.416399999999996
2015-11-09,600768.SH,13100,276948.67199999996,21.141119999999997
2015-11-09,601018.SH,50400,408143.736,8.09809
2015-11-09,601100.SH,14200,263104.842,18.52851
2015-11-09,601965.SH,26600,263869.60599999997,9.91991
2015-11-09,603023.SH,7400,285184.89999999997,38.5385
2015-11-09,603588.SH,3100,273010.73799999995,88.06797999999999
2015-11-09,603718.SH,5200,272700.42799999996,52.442389999999996
2015-12-07,000049.SZ,4600,293911.61799999996,63.893829999999994
2015-12-07,000056.SZ,11400,311074.764,27.28726
2015-12-07,000673.SZ,8600,311631.31999999995,36.2362
2015-12-07,000676.SZ,8200,296808.51199999993,36.19615999999999
2015-12-07,000762.SZ,11100,337444.10699999996,30.40037
2015-12-07,000779.SZ,21100,338993.655,16.06605
2015-12-07,000785.SZ,21500,310555.245,14.444429999999999
2015-12-07,000820.SZ,0,0.0,0.0
2015-12-07,002027.SZ,6400,303343.04,47.397349999999996
2015-12-07,002038.SZ,9300,321915.594,34.61458
2015-12-07,002045.SZ,14000,306906.6,21.921899999999997
2015-12-07,002080.SZ,13300,315125.811,23.693669999999997
2015-12-07,002137.SZ,15700,334744.41,21.321299999999997
2015-12-07,002222.SZ,16800,317164.84799999994,18.878859999999996
2015-12-07,002240.SZ,13500,310675.36499999993,23.012989999999995
2015-12-07,002296.SZ,17300,324179.85599999997,18.738719999999997
2015-12-07,002403.SZ,23300,316730.414,13.59358
2015-12-07,002466.SZ,1800,291711.42,162.06189999999998
2015-12-07,002556.SZ,15100,312882.56999999995,20.720699999999997
2015-12-07,002587.SZ,23500,314979.665,13.40339
2015-12-07,002588.SZ,9200,314402.08799999993,34.174139999999994
2015-12-07,002624.SZ,8200,228187.95999999996,27.827799999999996
2015-12-07,002691.SZ,13900,317236.92,22.822799999999997
2015-12-07,002702.SZ,10300,301370.06899999996,29.25923
2015-12-07,002740.SZ,6400,311671.36,48.698649999999994
2015-12-07,002755.SZ,7900,310464.154,39.29926
2015-12-07,300036.SZ,8400,263603.33999999997,31.381349999999998
2015-12-07,300050.SZ,8200,310762.45199999993,37.897859999999994
2015-12-07,300063.SZ,8500,320940.61999999994,37.75771999999999
2015-12-07,300070.SZ,6400,318334.01599999995,49.73968999999999
2015-12-07,300098.SZ,19200,349020.67199999996,18.17816
2015-12-07,300156.SZ,6400,317116.8,49.549499999999995
2015-12-07,300160.SZ,10500,302912.61,28.848819999999996
2015-12-07,300203.SZ,8600,309306.99799999996,35.96592999999999
2015-12-07,300204.SZ,8400,319435.116,38.027989999999996
2015-12-07,300217.SZ,21900,320717.397,14.64463
2015-12-07,300227.SZ,8400,313633.31999999995,37.33729999999999
2015-12-07,300286.SZ,9400,321613.292,34.21418
2015-12-07,300310.SZ,5600,298890.59199999995,53.37331999999999
2015-12-07,300356.SZ,8000,309509.19999999995,38.688649999999996
2015-12-07,300407.SZ,8900,331856.52499999997,37.28724999999999
2015-12-07,300435.SZ,4800,308227.92000000004,64.21415
2015-12-07,300440.SZ,3300,297296.99999999994,90.08999999999999
2015-12-07,300464.SZ,6400,304944.63999999996,47.6476
2015-12-07,300465.SZ,3200,315835.51999999996,98.69859999999998
2015-12-07,300485.SZ,2100,323534.211,154.06391
2015-12-07,600217.SH,33900,310495.18499999994,9.159149999999999
2015-12-07,600237.SH,53600,319775.45599999995,5.965959999999999
2015-12-07,600463.SH,19600,304692.388,15.545529999999998
2015-12-07,600563.SH,7200,317405.088,44.084039999999995
2015-12-07,600697.SH,10600,313967.6539999999,29.619589999999995
2015-12-07,601018.SH,50400,408143.736,8.09809
2015-12-07,601199.SH,8100,316864.54799999995,39.11908
2015-12-07,601599.SH,14600,314506.192,21.54152
2015-12-07,603315.SH,6400,308340.03199999995,48.178129999999996
2015-12-07,603368.SH,3700,326147.8219999999,88.14805999999999
2015-12-07,603636.SH,3000,324323.99999999994,108.10799999999999
2016-01-05,000040.SZ,28900,385622.23699999996,13.343329999999998
2016-01-05,000502.SZ,16900,389257.86899999995,23.033009999999997
2016-01-05,000514.SZ,43200,421188.768,9.74974
2016-01-05,000830.SZ,66800,412568.15599999996,6.176169999999999
2016-01-05,002083.SZ,57400,424610.1859999999,7.397389999999999
2016-01-05,002095.SZ,6500,428127.69999999995,65.8658
2016-01-05,002110.SZ,63800,424694.27,6.65665
2016-01-05,002130.SZ,22000,404103.7,18.36835
2016-01-05,002237.SZ,42600,441777.3359999999,10.370359999999998
2016-01-05,002240.SZ,13500,310675.36499999993,23.012989999999995
2016-01-05,002251.SZ,29500,407507.1,13.813799999999999
2016-01-05,002394.SZ,24400,432311.87999999995,17.717699999999997
2016-01-05,002466.SZ,3800,391867.4759999999,103.12301999999998
2016-01-05,002617.SZ,19000,441811.37,23.25323
2016-01-05,002624.SZ,8200,228187.95999999996,27.827799999999996
2016-01-05,002657.SZ,6300,404549.145,64.21415
2016-01-05,002691.SZ,13900,317236.92,22.822799999999997
2016-01-05,002702.SZ,17400,441705.2639999999,25.385359999999995
2016-01-05,002708.SZ,32000,398798.39999999997,12.462449999999999
2016-01-05,300013.SZ,24500,407106.69999999995,16.6166
2016-01-05,300033.SZ,6800,427126.69999999995,62.812749999999994
2016-01-05,300036.SZ,8400,263603.33999999997,31.381349999999998
2016-01-05,300063.SZ,8500,320940.61999999994,37.75771999999999
2016-01-05,300198.SZ,27700,443088.646,15.99598
2016-01-05,300204.SZ,14500,409018.6099999999,28.208179999999995
2016-01-05,300245.SZ,12700,402738.33599999995,31.711679999999998
2016-01-05,300250.SZ,0,0.0,0.0
2016-01-05,300261.SZ,26800,426814.388,15.925909999999998
2016-01-05,300295.SZ,10400,398822.424,38.34831
2016-01-05,300339.SZ,10700,387727.33999999997,36.2362
2016-01-05,300364.SZ,3000,381290.91,127.09696999999998
2016-01-05,300386.SZ,10600,397897.49999999994,37.537499999999994
2016-01-05,300407.SZ,8900,331856.52499999997,37.28724999999999
2016-01-05,300418.SZ,11700,427477.05,36.5365
2016-01-05,300466.SZ,7200,439495.0559999999,61.04097999999999
2016-01-05,600180.SH,21800,417669.2519999999,19.159139999999997
2016-01-05,600237.SH,53600,319775.45599999995,5.965959999999999
2016-01-05,600316.SH,20700,407990.583,19.70969
2016-01-05,600467.SH,48700,396326.93100000004,8.13813
2016-01-05,600522.SH,20200,404606.202,20.03001
2016-01-05,600581.SH,46200,426389.964,9.22922
2016-01-05,600593.SH,10500,385314.92999999993,36.696659999999994
2016-01-05,600738.SH,42300,414954.54,9.8098
2016-01-05,600766.SH,25000,431931.49999999994,17.27726
2016-01-05,601002.SH,43200,406486.08,9.4094
2016-01-05,601018.SH,50400,408143.736,8.09809
2016-01-05,601360.SH,31200,411314.904,13.183169999999999
2016-02-02,000611.SZ,36500,286811.52499999997,7.857849999999999
2016-02-02,000676.SZ,11800,293523.23,24.87485
2016-02-02,000710.SZ,13400,298179.882,22.252229999999997
2016-02-02,000881.SZ,16800,284203.92,16.9169
2016-02-02,002013.SZ,15100,284466.182,18.83882
2016-02-02,002058.SZ,15700,294826.53199999995,18.77876
2016-02-02,002101.SZ,13900,291913.622,21.00098
2016-02-02,002253.SZ,8200,283182.89999999997,34.534499999999994
2016-02-02,002276.SZ,13600,282890.608,20.80078
2016-02-02,002446.SZ,10400,280039.75999999995,26.926899999999996
2016-02-02,002474.SZ,20700,282837.555,13.663649999999999
2016-02-02,002549.SZ,34200,287567.28,8.4084
2016-02-02,002559.SZ,24100,285629.344,11.85184
2016-02-02,002637.SZ,15700,283825.54199999996,18.078059999999997
2016-02-02,002691.SZ,13900,317236.92,22.822799999999997
2016-02-02,002755.SZ,8300,320949.629,38.66863
2016-02-02,002771.SZ,3400,290616.32599999994,85.47538999999999
2016-02-02,002779.SZ,5200,273273.0,52.552499999999995
2016-02-02,300001.SZ,13500,282567.285,20.930909999999997
2016-02-02,300005.SZ,16200,288648.36,17.8178
2016-02-02,300044.SZ,15400,288576.28799999994,18.738719999999997
2016-02-02,300063.SZ,8500,320940.61999999994,37.75771999999999
2016-02-02,300090.SZ,31900,284193.91,8.9089
2016-02-02,300097.SZ,7500,290390.0999999999,38.71867999999999
2016-02-02,300109.SZ,5400,282864.582,52.382329999999996
2016-02-02,300118.SZ,23600,288207.9199999999,12.212199999999998
2016-02-02,300154.SZ,29000,283323.0399999999,9.769759999999998
2016-02-02,300193.SZ,29900,284932.6479999999,9.529519999999998
2016-02-02,300269.SZ,12200,299809.51,24.57455
2016-02-02,300270.SZ,20500,284414.12999999995,13.873859999999999
2016-02-02,300300.SZ,12400,281761.4799999999,22.722699999999996
2016-02-02,300341.SZ,17600,281881.6,16.016
2016-02-02,300375.SZ,16500,287221.935,17.40739
2016-02-02,300384.SZ,5500,290139.85,52.7527
2016-02-02,300395.SZ,9600,288288.0,30.029999999999998
2016-02-02,300407.SZ,8900,331856.52499999997,37.28724999999999
2016-02-02,300465.SZ,5100,281699.41799999995,55.23517999999999
2016-02-02,300480.SZ,6500,280430.14999999997,43.1431
2016-02-02,300486.SZ,9100,284203.9199999999,31.231199999999994
2016-02-02,600105.SH,20800,290033.74399999995,13.943929999999998
2016-02-02,600345.SH,17100,286197.91199999995,16.73672
2016-02-02,600383.SH,18400,264856.592,14.39438
2016-02-02,600400.SH,14300,291725.43399999995,20.40038
2016-02-02,600537.SH,27100,288903.615,10.660649999999999
2016-02-02,600581.SH,46200,426389.964,9.22922
2016-02-02,600615.SH,15900,281870.589,17.72771
2016-02-02,600641.SH,25000,282782.5,11.3113
2016-02-02,600671.SH,10300,284254.97099999996,27.597569999999997
2016-02-02,600676.SH,27100,293243.951,10.82081
2016-02-02,600753.SH,9200,287971.68399999995,31.301269999999995
2016-02-02,600756.SH,9000,276306.02999999997,30.70067
2016-02-02,601018.SH,50400,408143.736,8.09809
2016-02-02,603309.SH,7700,295513.218,38.37834
2016-02-02,603508.SH,3100,275120.84599999996,88.74865999999999
2016-03-08,000628.SZ,25100,266326.05999999994,10.610599999999998
2016-03-08,000915.SZ,9800,268199.932,27.367339999999995
2016-03-08,000958.SZ,21200,267174.908,12.60259
2016-03-08,002025.SZ,14400,273729.45599999995,19.008989999999997
2016-03-08,002097.SZ,37700,267560.29299999995,7.097089999999999
2016-03-08,002174.SZ,3300,260828.56799999997,79.03895999999999
2016-03-08,002242.SZ,17300,270149.87999999995,15.615599999999997
2016-03-08,002251.SZ,24800,271335.06399999995,10.940929999999998
2016-03-08,002274.SZ,35700,282312.02999999997,7.9079
2016-03-08,002300.SZ,31700,270036.767,8.51851
2016-03-08,002412.SZ,18100,272133.86199999996,15.035019999999998
2016-03-08,002464.SZ,5800,277517.23999999993,47.84779999999999
2016-03-08,002500.SZ,27400,274273.99999999994,10.009999999999998
2016-03-08,002510.SZ,26400,265849.584,10.07006
2016-03-08,002581.SZ,11100,272221.94999999995,24.524499999999996
2016-03-08,002584.SZ,9600,272528.25599999994,28.388359999999995
2016-03-08,002673.SZ,13700,276056.78099999996,20.150129999999997
2016-03-08,002691.SZ,13900,317236.92,22.822799999999997
2016-03-08,002736.SZ,19300,274334.05999999994,14.214199999999998
2016-03-08,300002.SZ,34600,272227.956,7.867859999999999
2016-03-08,300005.SZ,17200,269104.83599999995,15.645629999999999
2016-03-08,300016.SZ,13100,273408.135,20.87085
2016-03-08,300063.SZ,8500,320940.61999999994,37.75771999999999
2016-03-08,300076.SZ,15700,268738.47000000003,17.1171
2016-03-08,300094.SZ,21100,271194.924,12.852839999999999
2016-03-08,300096.SZ,19200,272720.448,14.204189999999999
2016-03-08,300097.SZ,9100,269082.81399999995,29.569539999999996
2016-03-08,300175.SZ,35800,267693.4259999999,7.4774699999999985
2016-03-08,300205.SZ,20900,268833.56499999994,12.862849999999998
2016-03-08,300225.SZ,43400,271521.25,6.25625
2016-03-08,300257.SZ,19500,281666.38499999995,14.444429999999999
2016-03-08,300273.SZ,20900,272180.9089999999,13.023009999999998
2016-03-08,300343.SZ,4400,262810.54799999995,59.72966999999999
2016-03-08,300365.SZ,11900,267064.798,22.44242
2016-03-08,300384.SZ,5700,291618.327,51.161109999999994
2016-03-08,300494.SZ,4500,276396.12,61.42135999999999
2016-03-08,600109.SH,22800,275471.19599999994,12.082069999999998
2016-03-08,600356.SH,29500,274624.35000000003,9.3093
2016-03-08,600581.SH,46200,426389.964,9.22922
2016-03-08,600624.SH,22500,267567.3,11.891879999999999
2016-03-08,600735.SH,22400,268844.576,12.00199
2016-03-08,600778.SH,32600,273134.86199999996,8.378369999999999
2016-03-08,600850.SH,8600,272720.448,31.711679999999998
2016-03-08,600879.SH,20200,275601.326,13.64363
2016-03-08,601088.SH,19900,276289.013,13.883869999999998
2016-03-08,601198.SH,13800,285669.38399999996,20.70068
2016-03-08,601377.SH,35500,273267.995,7.69769
2016-03-08,601901.SH,39800,274894.62,6.906899999999999
2016-03-08,603508.SH,3700,275110.83599999995,74.35427999999999
2016-03-08,603838.SH,9400,270990.72,28.828799999999998
2016-04-06,000100.SZ,62300,236976.73999999996,3.8037999999999994
2016-04-06,000166.SZ,27100,241159.919,8.89889
2016-04-06,000504.SZ,12300,241444.20299999995,19.629609999999996
2016-04-06,000600.SZ,24500,234699.46499999997,9.579569999999999
2016-04-06,000603.SZ,13300,244565.32099999997,18.38837
2016-04-06,002158.SZ,12100,240909.66899999997,19.909889999999997
2016-04-06,002294.SZ,8400,240059.81999999998,28.578549999999996
2016-04-06,002311.SZ,14600,235879.64399999997,16.156139999999997
2016-04-06,002500.SZ,20500,242272.48500000002,11.81817
2016-04-06,002592.SZ,6800,236264.028,34.74471
2016-04-06,002606.SZ,13100,250066.81699999998,19.08907
2016-04-06,002673.SZ,13700,276056.78099999996,20.150129999999997
2016-04-06,002691.SZ,13900,317236.92,22.822799999999997
2016-04-06,002751.SZ,2800,242722.47999999995,86.68659999999998
2016-04-06,300009.SZ,7800,257657.39999999997,33.032999999999994
2016-04-06,300036.SZ,5900,243323.08,41.2412
2016-04-06,300063.SZ,8500,320940.61999999994,37.75771999999999
2016-04-06,300068.SZ,13200,239951.71199999997,18.17816
2016-04-06,300096.SZ,19200,272720.448,14.204189999999999
2016-04-06,300158.SZ,14300,239478.239,16.74673
2016-04-06,300166.SZ,9600,246966.71999999997,25.725699999999996
2016-04-06,300175.SZ,35800,267693.4259999999,7.4774699999999985
2016-04-06,300179.SZ,32500,242692.44999999998,7.467459999999999
2016-04-06,300203.SZ,8600,241987.74599999998,28.138109999999998
2016-04-06,300225.SZ,43400,271521.25,6.25625
2016-04-06,300257.SZ,19500,281666.38499999995,14.444429999999999
2016-04-06,300259.SZ,26100,240360.11999999994,9.209199999999997
2016-04-06,300286.SZ,9900,243783.53999999998,24.624599999999997
2016-04-06,300291.SZ,9400,240786.54599999997,25.615589999999997
2016-04-06,300343.SZ,4400,262810.54799999995,59.72966999999999
2016-04-06,300356.SZ,5900,239070.83199999997,40.52047999999999
2016-04-06,300371.SZ,9300,247813.566,26.64662
2016-04-06,300379.SZ,3300,260531.271,78.94887
2016-04-06,300448.SZ,3000,255795.54,85.26518
2016-04-06,600020.SH,44700,239384.14499999993,5.355349999999999
2016-04-06,600192.SH,27700,238735.49699999997,8.618609999999999
2016-04-06,600239.SH,47400,250522.27199999997,5.285279999999999
2016-04-06,600267.SH,18200,243395.15199999997,13.373359999999998
2016-04-06,600313.SH,21400,242061.81999999998,11.3113
2016-04-06,600368.SH,44700,239831.592,5.36536
2016-04-06,600369.SH,28700,242182.94099999996,8.438429999999999
2016-04-06,600519.SH,900,219567.34799999997,243.96371999999997
2016-04-06,600581.SH,46200,426389.964,9.22922
2016-04-06,600605.SH,10700,240669.42899999997,22.492469999999997
2016-04-06,600757.SH,29600,242962.71999999994,8.208199999999998
2016-04-06,600766.SH,14000,239078.83999999994,17.077059999999996
2016-04-06,600830.SH,23300,240929.68899999998,10.34033
2016-04-06,600864.SH,18500,230370.13999999996,12.452439999999998
2016-04-06,600999.SH,13700,243966.72299999997,17.807789999999997
2016-04-06,601211.SH,12500,244243.99999999994,19.539519999999996
2016-04-06,601216.SH,31200,240480.23999999996,7.707699999999999
2016-04-06,601233.SH,19900,244018.77499999997,12.262249999999998
2016-04-06,601519.SH,23600,241669.42799999996,10.240229999999999
2016-04-06,601555.SH,18500,243888.645,13.183169999999999
2016-04-06,601579.SH,19000,238117.87999999998,12.532519999999998
2016-04-06,601607.SH,13700,245886.641,17.94793
2016-04-06,601688.SH,14300,244488.24399999992,17.097079999999995
2016-04-06,601857.SH,31300,239371.13199999998,7.647639999999999
2016-04-06,601890.SH,23400,240089.84999999998,10.26025
2016-04-06,603838.SH,9400,270990.72,28.828799999999998
2016-05-05,000669.SZ,18400,281064.784,15.275259999999998
2016-05-05,000708.SZ,25600,276756.48,10.8108
2016-05-05,000877.SZ,45800,279659.37999999995,6.106099999999999
2016-05-05,000999.SZ,13000,277567.29,21.351329999999997
2016-05-05,002071.SZ,20600,278378.1,13.513499999999999
2016-05-05,002084.SZ,28500,281576.295,9.879869999999999
2016-05-05,002155.SZ,25100,275371.096,10.97096
2016-05-05,002359.SZ,10500,282837.555,26.936909999999997
2016-05-05,002394.SZ,18700,280780.5,15.014999999999999
2016-05-05,002425.SZ,13000,279128.85,21.471449999999997
2016-05-05,002493.SZ,23600,287262.97599999997,12.172159999999998
2016-05-05,002511.SZ,19400,284105.822,14.64463
2016-05-05,002553.SZ,22700,272672.39999999997,12.011999999999999
2016-05-05,002575.SZ,25600,278806.528,10.89088
2016-05-05,002588.SZ,11400,278438.1599999999,24.424399999999995
